770 100
binary(+) 0.25786772 -0.26781785 -0.34188628 -0.09188299 0.46190688 0.026585141 -0.17301787 0.08739742 0.15789981 0.12851025 0.06805604 0.28450385 -0.026617453 0.12131289 -0.11194524 -0.46076924 -0.58873695 0.04450593 -0.07188275 0.047635794 -0.0010128444 -0.05068852 0.23086789 -0.13189684 0.008368609 0.27213582 0.0014850035 -0.24938633 0.22309652 0.18583532 -0.3727971 -0.079024084 -0.09392137 -0.09648373 0.1455463 0.05142815 -0.060211018 -0.004757262 0.06504593 -0.0863623 0.32629412 0.07161329 -0.12525453 -0.36089227 -0.11906463 0.14482316 -0.03870889 0.13033305 -0.07583146 -0.11441527 0.13929835 0.12948641 -0.2571793 -0.039020866 0.18684846 -0.2424586 0.09843957 -0.0022700191 -0.036283128 0.078354485 0.13087943 -0.014338554 -0.290652 -0.1347922 -0.33920255 0.14983436 -0.062429942 0.11583205 0.35807315 0.19805554 -0.5443752 -0.08661578 -0.27338338 -0.22066878 0.040354263 -0.25030756 0.23068863 0.33421677 -0.2070031 -0.1761233 -0.041778464 0.07808307 0.1527032 -0.04763735 -0.08012499 0.16618203 -0.008044321 0.23943752 -0.45387003 -0.3355545 -0.18844108 -0.10469002 0.065007664 -0.06594017 0.11323009 0.13892828 -0.20760065 0.09701473 -0.33253428 -0.0606961
index(struct) -0.17267668 -0.41342062 0.075763755 -0.18723497 0.060889084 0.00015970366 -0.29680794 0.22485983 0.138449 0.21556291 0.067977384 -0.20709136 -0.07421525 -0.12532775 0.16179883 0.06096919 -0.19206917 -0.12527107 -0.16549473 0.34825733 0.13781345 0.2654059 0.2114033 0.007139429 0.072448716 -0.057764564 0.026134737 0.04389723 -0.015388123 0.13289413 0.096424304 0.38143545 -0.18185605 -0.3338885 -0.083224274 -0.5884931 -0.041946117 -0.101786174 0.20940496 0.25248644 0.53187907 0.10925987 -0.2079924 -0.28632462 -0.06907268 -0.10153775 0.13641606 -0.26592356 0.42835924 0.22538988 -0.16761863 0.38882563 0.0854441 -0.31717056 0.25588655 -0.0147445435 -0.3031175 -0.39907727 -0.010809064 0.026443617 0.15875706 0.174382 0.0444132 0.40130368 -0.41486877 -0.3785724 0.3126869 0.22960182 -0.07404236 0.19092725 -0.27505392 -0.021526549 -0.062479716 -0.112847105 -0.10391772 -0.011551203 -0.052407548 0.28032157 0.07279316 -0.17707987 0.23097137 0.24335763 0.0026449878 0.508403 0.14738645 -0.03251978 0.07735998 0.11345353 -0.29808414 0.0048055546 -0.3075293 -0.037525747 0.021851793 0.36483237 0.20026435 0.28233835 -0.20060065 -0.25994477 -0.35565084 -0.37514803
binary(==) 0.031113481 -0.3339862 -0.39295232 -0.18427269 0.13015963 -0.21586731 0.2309174 0.09750543 0.06077283 0.0106995385 -0.049753886 0.17708275 -0.20561731 0.30095622 0.29966903 -0.015501343 -0.1001288 0.22247396 -0.15777129 0.012884006 0.050658952 0.145291 0.046089508 0.058573335 -0.027996158 -0.24060151 0.063589744 0.0011534385 0.14561176 0.0037267301 -0.53615177 0.04963256 -0.43532392 -0.17626761 -0.09336472 0.07632378 -0.15589397 -0.44856068 -0.15231422 -0.117473155 0.43196478 0.20746888 -0.35705307 0.086020194 0.009236501 0.19376063 -0.038186356 -0.08365485 0.07382775 -0.10720746 0.5435879 -0.12842914 -0.033566248 -0.21438932 -0.15855207 -0.37648833 -0.09628707 0.054553054 0.10883606 -0.2933087 0.060532033 -0.099030145 0.20421703 0.29048684 0.04099213 0.053863645 -0.0025367949 0.30960062 0.06726184 -0.007789199 -0.24135698 -0.035865266 -0.26278093 -0.10804148 0.20094705 -0.051410697 0.3271343 0.21086977 -0.028821839 -0.12653802 -0.060815234 0.36224988 0.17912 0.11197833 0.006723746 -0.17120728 -0.008501138 0.27704185 -0.33715913 -0.18704541 -0.009302569 0.07777721 -0.14227702 0.44673914 0.08955321 -0.0470139 -0.2602258 -0.021982279 -0.1979352 -0.15574348
index(mapping) 0.025858626 -0.16870968 0.3614901 0.067260206 0.15097219 0.09698552 0.092832476 0.5972828 -0.21485962 -0.4385127 -0.14997353 -0.38572288 -0.11176699 0.0106431125 -0.5289626 -0.06725471 -0.18575506 -0.09472153 -0.21016754 0.17456208 0.41224888 0.75075525 0.21445236 0.09233662 0.07380584 -0.079493694 -0.1770568 -0.6023403 -0.3293064 0.32787192 0.11736171 -0.102736905 -0.6723034 -0.36482224 -0.026607145 -0.3798607 -0.30239972 -0.27714294 -0.4438764 -0.013585437 0.15921466 -0.08503941 -0.11177942 0.18398148 -0.29818547 -0.18887782 0.36744067 0.035328005 -0.18815081 0.6716763 -0.09098537 -0.048526507 -0.28094253 -0.3112898 0.11664414 0.38559175 0.30429044 -0.07058971 -0.0762074 -0.117335424 -0.83991843 0.15210822 -0.30914953 0.96358794 -0.5706131 0.05648123 0.06807203 0.37125525 0.31263998 0.2780093 -0.6800198 0.50741637 0.40333804 -0.45125577 -0.010890379 -0.040536594 -0.11141478 -0.038947403 -0.2054041 0.014836277 -0.11505679 0.30119756 0.16386308 0.5444718 -0.3663523 -0.34568375 -0.6190885 -0.13748252 -0.15149641 0.00559057 0.34894878 -0.24572478 -0.25216252 0.1196538 -0.104840495 0.5924283 -0.22146845 -0.16300796 -0.010659461 -0.028369421
(reference(uint256)):=(temporary_variable) 0.04656582 -0.115657076 -0.119262554 0.28990293 0.5313291 0.031544436 0.2800418 0.093385115 0.19581173 0.18185075 0.34350175 -0.26255134 0.06456368 0.17851329 -0.38473624 0.06761089 -0.32570523 -0.070827276 -0.13230078 -0.035290655 0.08483791 0.31577462 0.074292965 0.1329706 0.024728622 0.14878383 -0.4623779 -0.50566024 0.13160115 0.14830571 -0.3724275 0.16480657 -0.44012782 -0.21964855 -0.4305052 -0.07401542 -0.09075128 0.2006386 0.14220037 0.06649297 0.45571312 0.108062804 -0.0065143304 0.36995542 -0.6291866 -0.3681054 0.24238916 -0.2290259 0.121021785 0.25390086 -0.21452768 0.10442209 -0.016885737 -0.18339951 -0.021074133 -0.17722969 0.019882524 0.45281863 -0.13077189 0.026902748 -0.30033594 0.047885954 -0.29290238 0.3785843 -0.2020947 -0.114371024 -0.23183118 -0.16776367 0.23861478 0.25699285 -0.070780925 0.15658307 -0.13634619 -0.024749732 -0.23083645 -0.47398683 0.13988979 0.42766812 -0.040581588 -0.0005871306 -0.04163982 0.25378528 0.40185875 0.4679402 0.3396734 0.074298345 -0.108286776 0.213898 -0.1468404 0.065150924 0.029907253 -0.2656805 0.023676353 0.24077067 0.24984649 0.18448351 -0.0076745944 0.114561416 0.10378538 0.05083407
binary(!=) -0.23631145 -0.007816226 -0.3652364 -0.033074163 0.015387886 0.22446181 0.29527372 0.22171979 -0.24361624 -0.26074684 0.35967004 -0.20441261 -0.23346658 -0.11917478 -0.17228624 0.032373093 -0.31064892 0.2971732 0.054993056 0.14157876 0.086668834 0.4088703 0.16634682 0.23829022 0.12394134 -0.14308253 -0.5995574 0.22337215 -0.089838505 -0.24712858 -0.3446783 0.10612747 -0.023522347 -0.31179136 -0.13676476 -0.15502732 -0.23857117 -0.64434874 0.11946277 -0.06412213 0.5899461 0.055637795 -0.34610093 0.22832239 -0.17225417 -0.23290125 0.25742483 0.3330951 0.023518838 -0.22888607 0.16370624 -0.14994583 -0.010637147 -0.10029783 -0.22600353 -0.10002224 -0.16721667 0.10561266 0.19711027 -0.26031205 -0.2265696 -0.128708 -0.21465656 0.0032730843 -0.13407347 0.171791 -0.010729629 0.26290783 0.43148336 -0.04221541 -0.42548326 -0.07968609 -0.34397453 -0.20989189 -0.30573115 0.0461218 0.112260364 0.28757608 -0.026798977 0.344811 -0.044210494 0.25544056 0.1682871 -0.070723094 -0.1608495 0.16885181 -0.08262247 0.06787982 -0.08215766 -0.2379394 0.36862144 -0.10215562 -0.0022610887 -0.063276894 -0.2581293 0.110434435 -0.09107891 0.10288514 -0.30073088 -0.09451346
type_conversion(address) 0.33532178 -0.47828287 0.10007357 0.6678964 0.06852764 0.3892262 0.26884174 0.006369135 -0.16480829 -0.052876465 -0.14720224 -0.4849349 -0.26880673 -0.046215005 -0.20633562 0.22667517 0.2003997 0.09768939 0.07303062 -0.07378534 0.08286185 0.15901893 0.29342622 0.017911116 0.22395317 -0.33932623 -0.4379062 0.055113643 0.05665115 0.07226688 -0.3298645 0.06618304 -0.40469214 0.14880176 -0.010446451 -0.29214203 -0.28185436 -0.38615003 0.121670775 -0.26797032 0.1358422 0.1237885 -0.35621196 -0.11816354 -0.3068527 0.2341539 0.07820568 -0.16968325 -0.11181204 0.12919207 -0.28978592 -0.19679384 -0.07867115 -0.27009505 -0.5717718 -0.035924327 -0.006784162 0.40190884 0.5179885 0.051931005 -0.15758683 0.16829339 -0.32177943 -0.06831789 -0.09812716 -0.120436996 -0.06260874 0.22339356 0.33597186 -0.0015138012 -0.3297047 0.14711231 -0.34602493 0.083252825 -0.06624319 0.22121172 0.186598 0.4168761 0.44103825 -0.14566931 -0.1883068 0.49123433 0.31143308 0.21363513 0.009180219 -0.024275837 -0.068040095 0.45117307 -0.02563441 -0.1947491 0.21115297 -0.14499019 -0.1216457 0.024122449 0.04574345 -0.056986045 0.14442937 0.037122324 -0.045429 0.09968901
internal_call(tuple) 0.017917054 -0.067975044 0.3509054 -0.06421812 0.1999268 -0.06430203 -0.32233182 -0.03481687 0.42305136 0.036396846 -0.25185767 0.12211866 -0.1674275 -0.03449498 -0.08072821 0.06890601 -0.34612292 -0.047566224 0.13937947 -0.035358984 -0.17127533 0.24098071 0.76997155 -0.16127177 -0.11152373 0.04622142 -0.21211883 -0.4856105 -0.15123764 -0.27429855 -0.38117516 0.19729534 -0.0658134 0.12561427 -0.11672835 -0.25153935 -0.38561448 -0.29613745 -0.27377403 -0.4750869 0.5646046 0.015416253 0.075404376 -0.11621961 -0.10551709 0.07831579 -0.12032795 0.010407314 -0.08058044 -0.124731675 0.14981662 -0.048658542 0.19943209 0.27250397 -0.10293397 -0.06074112 -0.027728425 0.6426974 0.37369442 -0.03538779 -0.19624443 0.3802345 0.10592368 0.014363677 -0.47406888 0.08813784 -0.010803236 0.5010736 0.033203892 0.23828211 0.15440147 0.13981749 -0.4759042 -0.08747004 0.10747164 0.24698728 0.2595716 0.35105217 -0.114188194 0.11101845 0.25605685 -0.24596466 0.2104288 0.29096484 0.15868202 0.04419258 -0.18858387 0.20426403 -0.09954543 -0.013142597 -0.035914578 -0.37630928 0.18893 0.16698392 -0.076515324 -0.4626382 -0.20235823 0.25012916 -0.054072108 -0.18381618
binary(-) 0.19332959 -0.13507295 -0.25903818 0.037564818 0.70666265 0.22813901 0.18520913 0.18772542 0.11038284 0.15446821 0.0655454 0.239921 -0.050496355 0.19739778 0.05695692 -0.43908072 -0.503187 -0.08318193 -0.12763073 -0.11208909 0.10696516 -0.042907335 0.44901836 -0.053649537 0.02233593 -0.067034945 -0.063435726 -0.24705052 -0.005706237 0.121042475 -0.2036333 0.020484585 0.099056 0.046975795 0.2311608 -0.023671186 -0.12115404 0.028866298 0.13240813 -0.025973046 0.37054273 0.002423993 -0.052090358 0.2701407 -0.33147746 0.025422007 -0.20387232 0.07256915 0.12825072 -0.01271851 0.17710567 -0.020899376 -0.1306793 0.099417776 0.14429419 -0.20458022 0.23586464 -0.012932258 -0.16740918 -0.33961067 -0.10806006 0.14321578 -0.3448819 -0.26094356 -0.6670106 0.25082308 0.09068084 0.54301775 0.010227128 0.081808604 -0.45869818 -0.31702557 0.0667624 0.15447897 -0.17678772 -0.25746822 0.52900404 -0.01816122 -0.11155434 -0.08172954 -0.30234537 0.09889853 0.23252441 -0.09865161 -0.11711998 0.12734365 0.18200107 0.27011833 -0.44179788 -0.10667094 -0.072376765 -0.15219407 -0.2919577 0.20778361 0.1825346 0.2922902 -0.09080163 -0.3468962 -0.36420476 0.09086947
internal_call(uint256) -0.011155015 -0.40791097 0.1903934 0.2938818 0.035665438 0.20914495 -0.15674596 0.11215719 0.05298403 0.14888336 -0.12365029 0.109835014 -0.24928756 0.08461453 -0.45050934 0.37169376 -0.40298828 -0.3181979 -0.36655736 0.08075809 0.14567454 0.12529841 0.48518318 0.18503183 0.2708379 0.21917935 -0.57626283 -0.26605114 0.21704602 -0.3883857 -0.39819145 -0.15335691 -0.20787057 0.16215064 -0.13029987 -0.16735658 -0.2519199 0.012170838 0.18174371 -0.29115066 0.6588386 0.0065788245 -0.15251942 0.031710498 -0.2990639 -0.31279662 0.058267694 0.18541396 0.016402569 -0.05860395 0.3770646 0.38942266 0.16897964 0.049974002 0.008818873 -0.1271348 -0.095315754 0.11742213 -0.1829455 -0.32367626 -0.29062733 0.10406874 0.10934059 -0.017879793 0.09243865 -0.06383034 0.14245859 0.16451901 0.31341752 0.07620623 -0.13173872 0.24994762 -0.053130813 0.2800788 -0.20050094 -0.15972087 -0.053064447 0.2125383 0.12860328 -0.2573281 0.22536497 0.1002369 0.123765886 0.07417822 0.16149746 0.004563624 -0.23053148 0.036633372 -0.15498172 0.47535607 0.12728088 -0.26354033 0.21601416 0.49774587 -0.080850124 -0.03670213 -0.17303777 0.059400942 0.12285712 -0.00040018916
binary(>) -0.003498054 -0.11757654 -0.029979972 -0.27039927 0.0038200347 -0.021332907 -0.22742271 0.3963282 0.10463496 -0.14064488 0.09066795 -0.08143335 -0.052105647 -0.15928479 -0.118370146 0.07471053 0.0034601495 -0.19516173 0.08554445 -0.052111007 0.017168714 0.107518874 0.4381442 0.1733073 0.17121829 0.20434335 -0.36412352 0.0099461675 0.27096054 -0.099872306 -0.32339853 0.0017646416 -0.14933398 -0.085267805 0.19597934 0.20528214 0.06718592 -0.3031109 0.05434386 -0.16085276 0.48401332 -0.10322797 -0.26607576 -0.01364792 -0.323456 0.18063271 0.008215287 0.22436972 0.06467194 0.021726763 0.3321441 0.21651801 -0.09072717 0.021796433 -0.25558415 -0.17929257 0.031856723 0.12704392 0.076408945 -0.061031003 -0.08201747 7.737067e-05 -0.19826655 0.22467816 -0.46589914 0.3283809 0.07152681 0.20025307 0.3223703 -0.16518788 -0.38196698 -0.17628321 -0.13016032 -0.095083036 0.035351038 -0.21274091 0.27881137 0.21367282 -0.2952844 -0.008633536 0.095832236 0.18364848 0.23118977 0.10941117 0.26712242 0.112335645 0.24559009 0.32437935 -0.15090163 -0.3151447 -0.10902163 0.26007402 0.02046292 0.29852358 -0.22493057 -0.15039499 -0.10058656 -0.31720838 -0.02313704 -0.07311497
